,grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
16039,"51.352,-0.104",51.352,-0.104,54.2,164.4,18101.6,1
16040,"51.306,0.2215",51.306,0.2215,2.0,0.0,48621.4,1
16041,"51.3035,-0.1265",51.3035,-0.1265,6.5,26.6,10120.0,1
16042,"51.4645,0.041",51.4645,0.041,46.0,136.8,13213.000000000002,1
16043,"51.333,-0.12",51.333,-0.12,47.0,115.2,21419.8,1
16044,"51.2655,-0.2355",51.2655,-0.2355,11.2,144.6,13997.4,1
16045,"51.3165,0.0155",51.3165,0.0155,28.7,40.2,16860.199999999993,1
16046,"51.393,-0.2395",51.393,-0.2395,36.5,7.0,90115.2,1
16047,"51.4255,-0.0025",51.4255,-0.0025,85.6,231.6,15218.8,1
16048,"51.3785,-0.3265",51.3785,-0.3265,44.9,60.0,28512.4,1
16049,"51.668,0.1455",51.668,0.1455,5.5,11.0,1630.8000000000006,1
16050,"51.3625,-0.382",51.3625,-0.382,16.3,172.5,22948.0,1
16051,"51.6295,-0.1645",51.6295,-0.1645,46.2,2.2,399.2,1
16052,"51.3275,-0.405",51.3275,-0.405,4.0,154.0,17548.8,1
16053,"51.344,0.2255",51.344,0.2255,2.0,20.8,1177.6,1
16054,"51.554,0.2525",51.554,0.2525,11.7,80.0,12194.2,1
16055,"51.6775,0.0835",51.6775,0.0835,66.2,0.0,122721.6,1
16056,"51.478,-0.463",51.478,-0.463,9.0,59.2,20699.0,1
16057,"51.4785,0.153",51.4785,0.153,49.7,26.6,2025.8,1
16058,"51.487,-0.3065",51.487,-0.3065,79.2,165.4,8752.400000000001,1
16059,"51.503,-0.4025",51.503,-0.4025,44.2,131.6,59523.0,1
16060,"51.286,-0.3045",51.286,-0.3045,4.0,51.6,24556.4,1
16061,"51.6545,-0.1085",51.6545,-0.1085,8.4,84.8,15573.999999999998,1
16062,"51.445,0.222",51.445,0.222,20.6,93.8,18670.8,1
16063,"51.351,-0.2275",51.351000000000006,-0.2275,31.2,54.6,11898.4,1
16064,"51.4965,-0.315",51.4965,-0.315,48.1,40.0,518.4000000000002,1
16065,"51.5015,0.05",51.5015,0.05,28.8,87.0,5548.4,1
16066,"51.6135,0.2705",51.6135,0.2705,4.1,0.0,124284.6,1
16067,"51.5125,-0.43",51.5125,-0.43,19.1,100.4,18722.8,1
16068,"51.6525,-0.323",51.6525,-0.32299999999999995,6.9,24.2,22523.0,1
16069,"51.5755,-0.477",51.5755,-0.477,7.6,8.0,103045.6,1
16070,"51.294,-0.37",51.294,-0.37,4.0,106.2,305.8,1
16071,"51.4875,-0.1165",51.4875,-0.1165,84.7,46.2,266.4,1
16072,"51.4795,-0.002",51.4795,-0.002,120.0,572.6,23091.2,1
16073,"51.392,-0.1485",51.392,-0.1485,16.0,252.6,22018.2,1
16074,"51.6895,0.2525",51.6895,0.2525,4.4,8.0,6875.600000000001,1
16075,"51.3445,-0.521",51.3445,-0.521,10.6,95.8,11165.0,1
16076,"51.669,-0.367",51.669,-0.3670000000000001,7.7,28.6,45345.6,1
16077,"51.5465,0.236",51.5465,0.236,17.6,15.6,634.8000000000002,1
16078,"51.7065,-0.4465",51.7065,-0.4465,19.8,40.8,14332.6,1
16079,"51.53,-0.2435",51.53,-0.2435,137.8,91.8,9895.2,1
16080,"51.352,0.1435",51.352,0.1435,2.0,0.0,40156.6,1
16081,"51.4205,0.2885",51.4205,0.2885,20.6,3.0,580.4,1
16082,"51.575,-0.5095",51.575,-0.5095,7.6,41.6,28791.0,1
16083,"51.599,0.223",51.599,0.223,68.3,52.8,44426.40000000001,1
16084,"51.59,0.1145",51.59,0.1145,2.9,88.0,19204.800000000007,1
16085,"51.6765,-0.023",51.6765,-0.023,16.1,17.4,429.8,1
16086,"51.5175,0.0795",51.5175,0.0795,7.3,14.4,37786.0,1
16087,"51.433,-0.149",51.433,-0.149,79.5,635.8,19282.6,1
16088,"51.324,-0.4005",51.324,-0.4005,4.0,154.0,17548.8,1
16089,"51.2935,-0.0625",51.2935,-0.0625,34.6,13.4,3168.800000000001,1
16090,"51.5925,0.2815",51.5925,0.2815,13.1,0.0,124284.6,1
16091,"51.618,-0.383",51.618,-0.383,17.6,9.8,393.4,1
16092,"51.4345,-0.017",51.4345,-0.017,58.1,426.0,28236.6,1
16093,"51.4855,0.1545",51.4855,0.1545,49.2,26.6,2025.8,1
16094,"51.2955,-0.2365",51.2955,-0.2365,11.2,82.2,37027.4,1
16095,"51.542,-0.236",51.542,-0.236,37.6,120.8,2537.2000000000007,1
16096,"51.453,-0.482",51.453,-0.482,1.2,45.4,28870.2,1
16097,"51.3905,-0.23",51.3905,-0.23,28.2,64.4,5878.4,1
16098,"51.7075,-0.24",51.7075,-0.24,18.8,0.0,137003.40000000002,1
16099,"51.5645,0.1305",51.5645,0.1305,93.9,15.4,13269.2,1
16100,"51.329,-0.3565",51.32899999999999,-0.3565,4.0,74.6,14207.000000000002,1
16101,"51.4655,0.2815",51.4655,0.2815,1.6,53.6,4438.6,1
16102,"51.2945,0.1315",51.2945,0.1315,2.0,79.6,5344.4000000000015,1
16103,"51.358,-0.0935",51.358,-0.0935,87.9,164.4,18101.6,1
16104,"51.493,-0.0025",51.493,-0.0025,178.5,724.2,8553.6,1
16105,"51.3045,-0.416",51.3045,-0.416,4.0,154.0,17548.8,1
16106,"51.6085,-0.1385",51.6085,-0.1385,34.2,14.6,79354.4,1
16107,"51.6195,-0.2555",51.6195,-0.2555,43.6,87.2,15967.000000000002,1
16108,"51.624,-0.2265",51.624,-0.2265,13.9,46.8,8517.4,1
16109,"51.3045,-0.4295",51.3045,-0.4295,4.0,2.6,86170.79999999999,1
16110,"51.297,0.1355",51.297,0.1355,2.0,79.6,5344.4000000000015,1
16111,"51.6965,-0.509",51.6965,-0.509,3.6,35.4,18113.2,1
16112,"51.3895,0.269",51.3895,0.269,34.4,24.0,1275.1999999999996,1
16113,"51.39,-0.0275",51.39,-0.0275,20.4,18.2,945.8,1
16114,"51.307,0.22",51.307,0.22,2.0,0.0,48621.4,1
16115,"51.528,0.0025",51.528,0.0025,76.3,121.4,16575.2,1
16116,"51.7185,-0.4025",51.7185,-0.4025,39.6,0.0,155999.00000000006,1
16117,"51.4965,-0.4005",51.4965,-0.4005,44.2,131.6,59523.0,1
16118,"51.321,0.013",51.32100000000001,0.013,4.1,40.2,16860.199999999993,1
16119,"51.511,0.0055",51.511,0.0055,35.4,216.2,25349.6,1
16120,"51.3055,-0.1215",51.3055,-0.1215,45.3,26.6,10120.0,1
16121,"51.2695,-0.434",51.2695,-0.434,4.0,41.2,10791.0,1
16122,"51.521,-0.4975",51.521,-0.4975,23.4,12.2,439.00000000000006,1
16123,"51.4815,-0.237",51.4815,-0.237,61.2,969.8,22460.2,1
16124,"51.6185,0.2565",51.6185,0.2565,4.1,0.0,124284.6,1
16125,"51.3715,-0.3165",51.3715,-0.3165,44.9,60.0,28512.4,1
16126,"51.4555,0.269",51.4555,0.269,11.8,93.2,18477.2,1
16127,"51.591,-0.1805",51.591,-0.1805,31.2,95.0,12908.2,1
16128,"51.354,-0.3265",51.354,-0.3265,4.0,107.0,20768.6,1
16129,"51.6905,0.154",51.6905,0.154,2.7,0.0,132333.80000000002,1
16130,"51.342,-0.4345",51.342,-0.4345,70.5,2.6,86170.79999999999,1
16131,"51.268,-0.107",51.268,-0.107,14.5,0.0,141002.4,1
16132,"51.566,-0.278",51.566,-0.278,84.4,116.6,21010.6,1
16133,"51.4615,0.263",51.4615,0.263,11.8,0.0,123816.5,1
16134,"51.361,-0.4305",51.361,-0.4305,70.5,133.4,17644.399999999998,1
16135,"51.2625,-0.466",51.2625,-0.466,4.0,31.8,12533.2,1
16136,"51.3815,-0.2165",51.3815,-0.2165,65.5,215.6,19812.0,1
16137,"51.3215,0.062",51.3215,0.062,1.9,30.0,5111.6,1
16138,"51.6745,0.262",51.6745,0.262,4.4,8.0,6875.600000000001,1
16139,"51.285,0.1545",51.285,0.1545,2.0,45.6,19337.6,1
16140,"51.2575,-0.005",51.2575,-0.005,34.8,14.6,16635.4,1
16141,"51.5115,0.012",51.5115,0.012,34.3,234.0,9325.8,1
16142,"51.5095,-0.3425",51.5095,-0.3425,88.5,178.0,29745.000000000004,1
16143,"51.59,0.0615",51.59,0.0615,72.3,121.6,32508.80000000001,1
16144,"51.567,0.1785",51.567,0.1785,33.3,14.2,276.6,1
16145,"51.4675,-0.037",51.4675,-0.037000000000000005,87.8,152.4,4721.5999999999985,1
16146,"51.6945,-0.1165",51.6945,-0.1165,1.3,84.8,15573.999999999998,1
16147,"51.372,-0.4675",51.372,-0.4675,10.6,15.2,782.6,1
16148,"51.6845,-0.013",51.6845,-0.013,100.8,270.2,25022.0,1
16149,"51.596,0.2405",51.596,0.2405,33.9,77.4,41747.4,1
16150,"51.4095,0.2105",51.4095,0.2105,34.4,0.0,124091.8,1
16151,"51.6755,-0.3075",51.6755,-0.3075,6.9,6.6,357.0,1
16152,"51.5875,-0.002",51.5875,-0.002,127.5,132.6,18480.000000000004,1
16153,"51.617,0.016",51.617,0.016,23.2,38.4,13358.2,1
16154,"51.3565,-0.0935",51.3565,-0.0935,87.9,164.4,18101.6,1
16155,"51.6665,-0.4845",51.6665,-0.4845,3.6,0.0,176717.0,1
16156,"51.5855,-0.164",51.5855,-0.16399999999999998,39.2,492.2,16883.4,1
16157,"51.382,0.1625",51.382,0.1625,2.2,37.8,3653.6,1
16158,"51.5735,0.0955",51.5735,0.0955,98.4,58.0,55901.6,1
16159,"51.2655,-0.0655",51.2655,-0.0655,25.3,23.4,35037.6,1
16160,"51.34,-0.2725",51.34,-0.2725,32.1,22.8,750.0,1
16161,"51.5505,-0.3585",51.5505,-0.3585,107.1,34.2,16176.8,1
16162,"51.2885,-0.271",51.2885,-0.271,11.2,169.8,7900.4,1
16163,"51.262,-0.1635",51.262,-0.1635,10.9,89.0,17838.399999999998,1
16164,"51.606,-0.0745",51.606,-0.0745,82.2,371.4,14658.8,1
16165,"51.2915,0.022",51.2915,0.022,34.8,40.2,16860.199999999993,1
16166,"51.474,0.018",51.474,0.018000000000000002,55.2,193.0,32064.0,1
16167,"51.4505,-0.3355",51.4505,-0.3355,43.8,255.2,11331.8,1
16168,"51.415,-0.225",51.415,-0.225,67.6,419.6,13649.4,1
16169,"51.3495,-0.147",51.3495,-0.147,58.5,18.8,2097.0000000000005,1
16170,"51.6485,-0.2785",51.6485,-0.2785,56.7,21.0,15400.2,1
16171,"51.342,-0.187",51.342,-0.187,34.3,2.4,126.8,1
16172,"51.6785,-0.4115",51.6785,-0.4115,39.6,22.8,376.2,1
16173,"51.471,-0.3475",51.471,-0.3475,70.8,288.6,15580.2,1
16174,"51.4085,-0.1545",51.4085,-0.1545,138.9,30.6,2423.2,1
16175,"51.6605,0.13",51.6605,0.13,64.2,0.0,82152.6,1
16176,"51.5715,-0.5345",51.5715,-0.5345,3.6,45.0,11475.0,1
16177,"51.6415,0.107",51.6415,0.107,59.8,10.6,14047.6,1
16178,"51.6,0.0755",51.6,0.0755,34.0,27.6,8556.0,1
16179,"51.516,0.249",51.51600000000001,0.249,1.6,6.2,652.6,1
16180,"51.3685,-0.5205",51.3685,-0.5205,10.6,4.8,39429.0,1
16181,"51.383,0.269",51.383,0.269,34.4,0.0,57099.60000000001,1
16182,"51.4755,-0.5375",51.4755,-0.5375,1.2,21.6,409.00000000000006,1
16183,"51.4355,0.219",51.4355,0.219,20.6,91.2,15183.8,1
16184,"51.416,0.1705",51.416,0.1705,11.9,22.8,2280.2000000000007,1
16185,"51.45,-0.1325",51.45,-0.1325,101.7,853.6,31455.0,1
16186,"51.5795,0.043",51.5795,0.043,70.2,1.2,128198.4,1
16187,"51.3055,0.106",51.3055,0.106,1.6,26.25,78.25,1
16188,"51.34,0.085",51.34,0.085,1.7,128.8,24381.2,1
16189,"51.27,-0.0785",51.27,-0.0785,14.5,26.2,9047.4,1
16190,"51.5005,0.1685",51.5005,0.1685,15.0,56.6,6925.400000000002,1
16191,"51.5155,0.1705",51.5155,0.1705,12.2,56.6,6925.400000000002,1
16192,"51.576,0.184",51.576,0.184,58.7,85.4,27339.6,1
16193,"51.3405,0.1455",51.3405,0.1455,2.0,0.0,40156.6,1
16194,"51.3725,0.0915",51.3725,0.0915,32.1,90.8,16739.0,1
16195,"51.515,-0.3505",51.515,-0.3505,69.1,40.6,20240.0,1
16196,"51.622,-0.3465",51.622,-0.3465,5.3,30.4,12059.8,1
16197,"51.4635,-0.483",51.4635,-0.483,1.2,45.4,28870.2,1
16198,"51.5215,0.1875",51.5215,0.1875,8.0,59.2,24566.200000000004,1
16199,"51.6335,0.0445",51.6335,0.0445,31.7,69.4,13208.4,1
16200,"51.6855,0.134",51.6855,0.134,64.2,0.0,82152.6,1
16201,"51.664,-0.2995",51.664,-0.2995,4.9,7.0,426.4,1
16202,"51.3825,0.1355",51.3825,0.1355,29.4,37.8,3653.6,1
16203,"51.447,0.0905",51.447,0.0905,72.9,72.8,13577.0,1
16204,"51.543,-0.5365",51.543,-0.5365,30.6,44.4,2148.6,1
16205,"51.6095,0.1795",51.6095,0.1795,2.7,10.0,1311.75,1
16206,"51.262,-0.172",51.262,-0.172,10.9,56.2,8371.8,1
16207,"51.369,-0.141",51.369,-0.141,4.3,136.6,27055.2,1
16208,"51.6695,-0.308",51.6695,-0.308,6.9,6.6,357.0,1
16209,"51.2905,-0.491",51.2905,-0.491,10.6,0.6,90095.6,1
16210,"51.6005,0.2265",51.6005,0.2265,68.3,77.4,41747.4,1
16211,"51.4565,-0.3215",51.4565,-0.3215,45.9,536.2,18177.6,1
16212,"51.394,0.1795",51.394,0.1795,2.2,0.8,46911.80000000001,1
16213,"51.366,0.1085",51.36600000000001,0.1085,34.0,64.8,21691.2,1
16214,"51.297,-0.326",51.297,-0.326,4.0,5.6,562.2,1
16215,"51.423,-0.35",51.423,-0.35,40.3,257.2,18852.8,1
16216,"51.6005,0.1825",51.6005,0.1825,56.4,10.0,1311.75,1
16217,"51.3155,-0.3215",51.3155,-0.3215,4.0,10.4,30382.80000000001,1
16218,"51.2885,-0.1815",51.2885,-0.1815,10.9,51.6,3985.4,1
16219,"51.298,0.1255",51.298,0.1255,2.0,0.0,130464.6,1
16220,"51.6675,-0.4725",51.6675,-0.4725,3.6,0.0,176717.0,1
16221,"51.705,-0.0105",51.705,-0.0105,48.3,270.2,25022.0,1
16222,"51.273,0.188",51.273,0.188,2.0,57.2,12435.2,1
16223,"51.551,-0.151",51.551,-0.151,203.0,2763.0,16521.999999999996,1
16224,"51.5955,0.119",51.5955,0.119,2.9,88.0,19204.800000000007,1
16225,"51.5725,-0.1945",51.5725,-0.1945,83.1,175.2,9889.0,1
16226,"51.326,-0.425",51.326,-0.425,16.3,118.2,29730.4,1
16227,"51.317,-0.1195",51.317,-0.1195,32.7,73.2,24309.0,1
16228,"51.336,-0.195",51.33600000000001,-0.195,60.4,8.6,1666.6,1
16229,"51.4605,0.1575",51.4605,0.1575,60.5,74.2,22007.2,1
16230,"51.6985,0.162",51.6985,0.162,2.7,0.0,132333.80000000002,1
16231,"51.414,-0.4865",51.414,-0.4865,10.6,5.6,303.4000000000001,1
16232,"51.374,0.11",51.374,0.11,36.0,37.8,17686.0,1
16233,"51.3805,0.2425",51.3805,0.2425,34.4,24.0,1275.1999999999996,1
16234,"51.3525,-0.521",51.3525,-0.521,10.6,95.8,11165.0,1
16235,"51.3625,-0.256",51.3625,-0.256,57.4,235.0,39852.6,1
16236,"51.5955,-0.4125",51.5955,-0.4125,21.7,9.0,376.8,1
16237,"51.336,-0.045",51.33600000000001,-0.045,21.3,75.4,19893.4,1
16238,"51.605,-0.1585",51.605,-0.1585,57.7,14.6,79354.4,1
16239,"51.463,-0.515",51.463,-0.515,1.2,0.0,198459.2,1
16240,"51.594,-0.051",51.594,-0.051,47.6,621.8,20268.8,1
16241,"51.287,-0.2055",51.287,-0.2055,11.2,82.2,37027.4,1
16242,"51.382,-0.0685",51.382,-0.0685,98.6,253.4,23860.4,1
16243,"51.684,-0.305",51.684,-0.305,6.9,6.6,357.0,1
16244,"51.3195,-0.366",51.3195,-0.366,4.0,61.2,6513.0,1
16245,"51.636,-0.0975",51.636,-0.0975,52.6,84.6,19072.8,1
16246,"51.397,-0.385",51.397,-0.385,16.3,15.0,469.8,1
16247,"51.4465,0.17",51.4465,0.17,16.8,92.6,20305.0,1
16248,"51.528,0.0945",51.528,0.0945,10.1,187.2,109659.0,1
16249,"51.4155,0.255",51.4155,0.255,20.6,6.8,1961.4,1
16250,"51.363,-0.069",51.363,-0.069,12.4,7.4,15574.4,1
16251,"51.5685,-0.2225",51.5685,-0.2225,23.6,364.0,13064.0,1
16252,"51.6105,-0.118",51.6105,-0.118,117.7,71.8,52942.59999999999,1
16253,"51.4235,0.258",51.4235,0.258,20.6,0.0,125775.2,1
16254,"51.2625,0.2395",51.2625,0.2395,2.0,6.2,16295.399999999998,1
16255,"51.437,-0.0665",51.437,-0.0665,77.0,647.4,30588.6,1
16256,"51.284,0.001",51.284,0.001,34.8,0.0,130464.6,1
16257,"51.519,-0.132",51.519,-0.132,86.7,2274.6,13880.6,1
16258,"51.4535,0.1485",51.4535,0.1485,37.6,67.8,15121.0,1
16259,"51.683,0.1435",51.683,0.1435,64.2,11.0,1630.8000000000006,1
16260,"51.2865,0.262",51.2865,0.262,2.0,6.2,16295.399999999998,1
16261,"51.4215,-0.1335",51.4215,-0.1335,91.6,24.4,506.4,1
16262,"51.5525,-0.4175",51.5525,-0.4175,6.4,169.0,111804.4,1
16263,"51.288,0.0295",51.288,0.0295,12.0,23.6,3085.8,1
16264,"51.451,-0.5395",51.451,-0.5395,1.2,18.0,45644.75,1
16265,"51.3515,-0.439",51.3515,-0.439,70.5,85.8,27316.4,1
16266,"51.3345,-0.5395",51.3345,-0.5395,10.6,7.2,1074.6,1
16267,"51.438,0.1295",51.438,0.1295,27.8,86.2,11207.2,1
16268,"51.549,-0.24",51.549,-0.24,66.0,160.8,17879.8,1
16269,"51.3085,-0.414",51.3085,-0.414,4.0,154.0,17548.8,1
16270,"51.2885,-0.532",51.2885,-0.532,10.6,116.6,13829.2,1
16271,"51.3295,0.072",51.3295,0.07200000000000001,1.7,128.8,24381.2,1
16272,"51.6305,0.0225",51.6305,0.0225,32.0,17.2,4090.2,1
16273,"51.384,-0.422",51.38399999999999,-0.422,70.5,139.2,14651.000000000002,1
16274,"51.6665,0.151",51.6665,0.151,2.7,11.0,1630.8000000000006,1
16275,"51.481,0.175",51.481,0.175,33.7,52.4,33480.2,1
16276,"51.265,-0.002",51.265,-0.002,34.8,0.0,130464.6,1
16277,"51.634,0.168",51.63399999999999,0.168,2.7,25.2,9302.4,1
16278,"51.6625,0.0015",51.6625,0.0015,43.3,54.0,16842.600000000002,1
16279,"51.5015,-0.249",51.5015,-0.249,236.8,36.8,508.8,1
16280,"51.617,-0.398",51.617,-0.398,12.3,4.6,656.6,1
16281,"51.504,0.0115",51.504,0.0115,181.4,216.2,25349.6,1
16282,"51.5845,-0.3335",51.5845,-0.3335,68.1,105.2,10077.8,1
16283,"51.2635,-0.2475",51.2635,-0.2475,11.2,144.6,13997.4,1
16284,"51.5455,0.1815",51.5455,0.1815,31.1,77.6,25942.8,1
16285,"51.2805,0.2415",51.2805,0.2415,2.0,6.2,16295.399999999998,1
16286,"51.685,-0.159",51.685,-0.159,3.5,19.0,12548.999999999998,1
16287,"51.326,0.2005",51.326,0.2005,2.0,16.4,5928.4,1
16288,"51.6875,-0.1365",51.6875,-0.1365,3.5,19.0,12548.999999999998,1
16289,"51.583,-0.446",51.583,-0.446,10.9,81.0,16654.399999999998,1
16290,"51.611,-0.2345",51.611,-0.2345,31.8,39.6,63261.59999999999,1
16291,"51.684,-0.43",51.684,-0.43,25.4,67.2,23029.0,1
16292,"51.3755,-0.4055",51.3755,-0.4055,16.3,207.4,13025.4,1
16293,"51.6845,-0.2195",51.6845,-0.2195,18.8,0.0,49495.99999999999,1
16294,"51.5795,-0.1585",51.5795,-0.1585,27.8,90.2,31374.8,1
16295,"51.4275,-0.3375",51.4275,-0.3375,24.0,233.2,8820.199999999999,1
16296,"51.6565,-0.4665",51.6565,-0.4665,19.8,45.0,21393.8,1
16297,"51.2895,-0.198",51.2895,-0.198,11.2,51.6,3985.4,1
16298,"51.5475,0.078",51.5475,0.078,143.3,248.4,13349.000000000002,1
16299,"51.6165,0.05",51.6165,0.05,31.7,0.0,96246.4,1
16300,"51.583,-0.026",51.583,-0.026,98.2,212.0,15522.6,1
16301,"51.468,0.0085",51.468,0.0085,21.0,164.8,14357.0,1
16302,"51.3185,-0.179",51.3185,-0.179,62.4,90.8,4154.799999999998,1
16303,"51.583,-0.1045",51.583,-0.1045,104.9,294.2,16366.2,1
16304,"51.6355,-0.076",51.6355,-0.076,59.2,162.4,16833.800000000007,1
16305,"51.505,-0.0815",51.505,-0.0815,68.5,4086.8,8304.000000000002,1
16306,"51.632,-0.4455",51.632,-0.4455,19.8,50.8,11262.999999999998,1
16307,"51.6765,0.0605",51.6765,0.0605,20.1,17.0,21763.4,1
16308,"51.6865,0.2355",51.6865,0.2355,4.4,34.8,15552.0,1
16309,"51.6795,-0.294",51.6795,-0.294,56.7,7.0,426.4,1
16310,"51.566,-0.513",51.566,-0.513,30.6,0.0,103546.4,1
16311,"51.3235,-0.049",51.3235,-0.049,5.9,75.4,19893.4,1
16312,"51.54,-0.214",51.54,-0.214,53.7,344.6,5826.200000000003,1
16313,"51.285,-0.49",51.285,-0.49,10.6,0.6,90095.6,1
16314,"51.5465,0.17",51.5465,0.17,64.4,88.2,21769.4,1
16315,"51.2625,-0.0085",51.2625,-0.0085,34.8,0.0,130464.6,1
16316,"51.4745,-0.264",51.4745,-0.264,18.1,266.6,26156.4,1
16317,"51.631,-0.351",51.631,-0.35100000000000003,5.3,1.2,406.6,1
16318,"51.503,0.2135",51.503,0.2135,1.5,0.0,76459.8,1
16319,"51.494,-0.0565",51.494,-0.0565,72.3,210.2,9368.6,1
16320,"51.3045,-0.2985",51.3045,-0.2985,4.0,100.8,4321.5999999999985,1
16321,"51.361,-0.262",51.361,-0.262,57.4,91.0,40835.60000000001,1
16322,"51.45,0.249",51.45,0.249,11.8,2.25,120371.25,1
16323,"51.4265,-0.329",51.4265,-0.329,77.6,550.2,11094.2,1
16324,"51.3835,0.1515",51.3835,0.1515,2.2,37.8,3653.6,1
16325,"51.3885,-0.007",51.3885,-0.006999999999999999,31.4,68.4,5462.799999999998,1
16326,"51.317,0.1905",51.317,0.1905,2.0,16.4,5928.4,1
16327,"51.376,0.279",51.37600000000001,0.279,34.4,0.0,57099.60000000001,1
16328,"51.5585,-0.2535",51.5585,-0.2535,53.6,48.2,101715.39999999998,1
16329,"51.3395,0.1845",51.3395,0.1845,2.0,16.4,5928.4,1
16330,"51.7135,-0.066",51.7135,-0.066,56.6,4.2,987.0,1
16331,"51.366,-0.468",51.36600000000001,-0.468,10.6,190.6,1685.7999999999995,1
16332,"51.354,-0.3285",51.354,-0.3285,4.0,107.0,20768.6,1
16333,"51.515,-0.3495",51.515,-0.3495,36.6,40.6,20240.0,1
16334,"51.636,-0.0385",51.636,-0.0385,27.4,81.8,19541.6,1
16335,"51.576,-0.2155",51.576,-0.2155,99.6,25.0,75522.8,1
16336,"51.342,0.032",51.342,0.032,1.9,41.0,15734.0,1
16337,"51.266,0.2525",51.26600000000001,0.2525,2.0,6.2,16295.399999999998,1
16338,"51.406,0.0545",51.40600000000001,0.0545,23.2,5.4,20414.6,1
16339,"51.2975,-0.044",51.2975,-0.044,34.6,13.4,3168.800000000001,1
16340,"51.6855,0.0075",51.6855,0.0075,100.8,0.0,130859.8,1
16341,"51.402,0.146",51.402,0.146,2.2,0.8,46911.80000000001,1
16342,"51.379,0.291",51.379,0.29100000000000004,34.4,0.0,57099.60000000001,1
16343,"51.366,-0.025",51.36600000000001,-0.025,128.6,19.4,24415.2,1
16344,"51.7145,-0.287",51.7145,-0.287,7.6,32.8,12560.6,1
16345,"51.3175,0.013",51.3175,0.013,28.7,40.2,16860.199999999993,1
16346,"51.3775,-0.267",51.3775,-0.267,40.3,91.0,40835.60000000001,1
16347,"51.478,-0.1995",51.478,-0.1995,262.8,764.2,14773.0,1
16348,"51.644,-0.526",51.644,-0.526,3.6,38.8,1636.4,1
16349,"51.682,-0.037",51.682,-0.037000000000000005,64.3,127.6,25785.80000000001,1
16350,"51.2885,-0.0305",51.2885,-0.0305,34.6,13.4,3168.800000000001,1
16351,"51.6875,-0.465",51.6875,-0.465,19.8,0.0,153018.19999999998,1
16352,"51.6205,0.251",51.6205,0.251,44.1,0.0,134308.0,1
16353,"51.307,-0.541",51.307,-0.541,10.6,125.0,18010.0,1
16354,"51.6525,-0.032",51.6525,-0.032,9.0,81.8,19541.6,1
16355,"51.275,-0.018",51.275,-0.018000000000000002,34.8,0.0,130464.6,1
16356,"51.503,-0.2725",51.503,-0.2725,102.5,420.6,13462.399999999998,1
16357,"51.58,-0.3805",51.58,-0.3805,40.1,15.2,641.2,1
16358,"51.29,-0.2935",51.29,-0.2935,4.0,51.6,24556.4,1
16359,"51.579,-0.195",51.57899999999999,-0.195,41.1,393.2,18421.4,1
16360,"51.7095,0.12",51.7095,0.12,64.2,1.2,436.60000000000014,1
16361,"51.602,-0.023",51.602,-0.023,92.5,5.0,116487.8,1
16362,"51.4545,-0.2345",51.4545,-0.2345,49.3,22.8,789.0,1
16363,"51.6355,0.1335",51.6355,0.1335,64.2,4.2,8677.6,1
16364,"51.584,-0.3245",51.584,-0.3245,60.8,75.6,29195.80000000001,1
16365,"51.6695,-0.0085",51.6695,-0.0085,43.3,54.0,16842.600000000002,1
16366,"51.673,-0.0645",51.673,-0.0645,15.9,60.25,3424.0,1
16367,"51.306,-0.022",51.306,-0.022,30.9,13.4,3168.800000000001,1
16368,"51.558,0.2405",51.558,0.2405,33.8,73.4,14816.2,1
16369,"51.6945,0.0295",51.6945,0.0295,100.8,21.0,19809.4,1
16370,"51.362,-0.4155",51.362,-0.4155,16.3,78.4,15532.8,1
16371,"51.276,0.2625",51.276,0.2625,2.0,6.2,16295.399999999998,1
16372,"51.6575,0.142",51.6575,0.142,64.2,25.2,9302.4,1
16373,"51.261,-0.07",51.261,-0.07,14.5,23.4,35037.6,1
16374,"51.3065,-0.2455",51.3065,-0.2455,11.2,32.0,14530.4,1
16375,"51.3665,-0.0435",51.3665,-0.0435,50.1,20.4,3296.0000000000005,1
16376,"51.658,0.1745",51.658,0.1745,2.7,0.0,132333.80000000002,1
16377,"51.2685,-0.2365",51.2685,-0.2365,11.2,144.6,13997.4,1
16378,"51.47,-0.4155",51.47,-0.4155,11.6,91.0,41630.6,1
16379,"51.263,-0.279",51.26300000000001,-0.279,4.0,169.8,7900.4,1
16380,"51.393,-0.427",51.393,-0.4270000000000001,70.5,238.0,14919.200000000004,1
16381,"51.587,-0.461",51.587,-0.461,2.2,111.8,25136.2,1
16382,"51.63,-0.2675",51.63,-0.2675,56.7,0.0,70542.0,1
16383,"51.502,0.0135",51.502,0.0135,181.4,113.2,1070.6,1
16384,"51.4535,-0.006",51.4535,-0.006,120.1,507.8,17578.6,1
16385,"51.272,-0.1525",51.272,-0.1525,12.1,76.2,16018.6,1
16386,"51.317,-0.3225",51.317,-0.3225,4.0,59.4,22379.8,1
16387,"51.493,0.1775",51.493,0.1775,131.3,14.2,411.8,1
16388,"51.6195,0.183",51.6195,0.183,2.7,10.0,1311.75,1
16389,"51.6225,-0.2045",51.6225,-0.2045,10.2,7.6,18815.0,1
16390,"51.6765,-0.2125",51.6765,-0.2125,10.1,23.2,10968.0,1
16391,"51.3545,0.2075",51.3545,0.2075,2.0,28.8,808.4,1
